"StateFIPS","State","CountyFIPS","County","Year","Value"
"6","California","6113","Yolo","2017",4.8
"6","California","6113","Yolo","2018",3.8
"6","California","6113","Yolo","2019",4.8
"6","California","6113","Yolo","2020",5.4
"6","California","6115","Yuba","2005",5.3
"6","California","6115","Yuba","2006",4.6
"6","California","6115","Yuba","2007",4.3
"6","California","6115","Yuba","2008",5.1
"6","California","6115","Yuba","2009",4.1
"6","California","6115","Yuba","2010",4.8
"6","California","6115","Yuba","2011",4.6
"6","California","6115","Yuba","2012",4
"6","California","6115","Yuba","2013",4.6
"6","California","6115","Yuba","2014",4.9
"6","California","6115","Yuba","2015",5.2
"6","California","6115","Yuba","2016",5.3
"6","California","6115","Yuba","2017",6.3
"6","California","6115","Yuba","2018",6.5
"6","California","6115","Yuba","2019",5.5
"6","California","6115","Yuba","2020",5.3
