"StateFIPS","State","CountyFIPS","County","Year","Value"
6,"California",6069,"San Benito",2007,11.7
6,"California",6071,"San Bernardino",2007,12.1
6,"California",6073,"San Diego",2007,11.1
6,"California",6075,"San Francisco",2007,10.6
6,"California",6077,"San Joaquin",2007,14.2
6,"California",6079,"San Luis Obispo",2007,11.5
6,"California",6081,"San Mateo",2007,6
6,"California",6083,"Santa Barbara",2007,12.2
6,"California",6085,"Santa Clara",2007,8.3
6,"California",6087,"Santa Cruz",2007,10.6
6,"California",6089,"Shasta",2007,13.4
6,"California",6091,"Sierra",2007,11.7
6,"California",6093,"Siskiyou",2007,17.7
6,"California",6095,"Solano",2007,9.6
6,"California",6097,"Sonoma",2007,8.9
6,"California",6099,"Stanislaus",2007,13.6
6,"California",6101,"Sutter",2007,12.2
6,"California",6103,"Tehama",2007,19.3
6,"California",6105,"Trinity",2007,17
6,"California",6107,"Tulare",2007,23.2
6,"California",6109,"Tuolumne",2007,12.5
6,"California",6111,"Ventura",2007,8.7
6,"California",6113,"Yolo",2007,14.5
6,"California",6115,"Yuba",2007,19.2
6,"California",6001,"Alameda",2008,10.4
6,"California",6003,"Alpine",2008,15.7
6,"California",6005,"Amador",2008,9.8
6,"California",6007,"Butte",2008,20.7
6,"California",6009,"Calaveras",2008,11.5
6,"California",6011,"Colusa",2008,13.5
6,"California",6013,"Contra Costa",2008,9.4
6,"California",6015,"Del Norte",2008,23.6
6,"California",6017,"El Dorado",2008,7.8
6,"California",6019,"Fresno",2008,22.1
6,"California",6021,"Glenn",2008,16.9
6,"California",6023,"Humboldt",2008,19.8
6,"California",6025,"Imperial",2008,21.5
6,"California",6027,"Inyo",2008,11.6
6,"California",6029,"Kern",2008,20.5
6,"California",6031,"Kings",2008,17.9
6,"California",6033,"Lake",2008,17.9
6,"California",6035,"Lassen",2008,20.7
6,"California",6037,"Los Angeles",2008,15.3
6,"California",6039,"Madera",2008,18.2
6,"California",6041,"Marin",2008,7.1
6,"California",6043,"Mariposa",2008,13.5
6,"California",6045,"Mendocino",2008,17.7
6,"California",6047,"Merced",2008,21.5
6,"California",6049,"Modoc",2008,17.4
6,"California",6051,"Mono",2008,9.6
6,"California",6053,"Monterey",2008,12.7
6,"California",6055,"Napa",2008,9
6,"California",6057,"Nevada",2008,9.2
6,"California",6059,"Orange",2008,9.9
6,"California",6061,"Placer",2008,6.7
6,"California",6063,"Plumas",2008,12
6,"California",6065,"Riverside",2008,12.6
6,"California",6067,"Sacramento",2008,13.3
6,"California",6069,"San Benito",2008,10.4
6,"California",6071,"San Bernardino",2008,14.7
6,"California",6073,"San Diego",2008,12.6
6,"California",6075,"San Francisco",2008,11.2
6,"California",6077,"San Joaquin",2008,16.5
6,"California",6079,"San Luis Obispo",2008,12.1
6,"California",6081,"San Mateo",2008,6.5
6,"California",6083,"Santa Barbara",2008,12.7
6,"California",6085,"Santa Clara",2008,7.6
6,"California",6087,"Santa Cruz",2008,13.3
